ID_BAT;CODE_INSEE;NOM_COM;NOM_EPCI;NOM_BATI;ADRESSE;Longitude;Latitude;SURFACE;RENOVATION;TYPE;ANNEE;Consommation en Electricité;Consommation en gaz naturel;Consommation en gaz citerne;Consommation en fioul;Consommation en chaleur;Consommation en bois;Consommation en ENR;Dépense en Electricité;Dépense en gaz naturel;Dépense en gaz citerne;Dépense en fioul;Dépense en chaleur;Dépense en bois;Dépense en ENR
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2018;29284;0;18898,3671;0;0;0;0;4526,61;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2019;27952;0;13000;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2020;18273,5;0;11086,0785;0;0;0;0;0;0;0;0;0;0;0
3501505;35015;Saint-Sulpice-la-Forêt;RM;SALLE DES SPORTS;rue naise; -1.5882467944709215;48.21396057449625;1227;Bâtiment < 20 ans ;Sportif ;2021;16826,74;0;12149,86845;0;0;0;0;2590,15;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2014;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2015;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2016;81319;0;0;0;0;0;0;12213,22;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2017;85247;0;0;0;0;0;0;13254;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2018;93688;0;0;0;0;0;0;14519;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2019;91656;0;0;0;0;0;0;14556;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2020;89095;0;0;0;0;0;0;16093;0;0;0;0;0;0
3500301;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;GROUPE SCOLAIRE;3 RUE DE NEUVILLE; -1.5897082511086555;48.295199567936756;1075;Bâtiment < 20 ans ;Scolaire – enfance ;2021;87494;0;0;0;0;0;0;15405;0;0;0;0;0;0
3500302;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;MAIRIE ET SALLE DES FÊTES;1 PLACE DES CROISETTES; -1.5908073004665673;48.293397827357815;352;Bâtiment rénové;Administratif ;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500302;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;MAIRIE ET SALLE DES FÊTES;1 PLACE DES CROISETTES; -1.5908073004665673;48.293397827357815;352;Bâtiment rénové;Administratif ;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500302;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;MAIRIE ET SALLE DES FÊTES;1 PLACE DES CROISETTES; -1.5908073004665673;48.293397827357815;352;Bâtiment rénové;Administratif ;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500302;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;MAIRIE ET SALLE DES FÊTES;1 PLACE DES CROISETTES; -1.5908073004665673;48.293397827357815;352;Bâtiment rénové;Administratif ;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500302;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;MAIRIE ET SALLE DES FÊTES;1 PLACE DES CROISETTES; -1.5908073004665673;48.293397827357815;352;Bâtiment rénové;Administratif ;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3500302;35003;ANDOUILLE-NEUVILLE;Val-d'Ille-Aubigné;MAIRIE ET SALLE DES FÊTES;1 PLACE DES CROISETTES; -1.5908073004665673;48.293397827357815;352;Bâtiment rénové;Administratif ;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
